pu,do,osrm_distance_m,osrm_duration_s
16,28,8875.0,661.2
16,29,33683.1,2128.7
16,30,25558.5,1951.5
16,31,18539.1,1303.8
16,32,17365.7,1100.3
16,33,25123.9,1635.5
16,34,22552.9,1429.3
16,35,21203.4,1424.6
16,36,17759.0,1169.2
16,37,19136.6,1335.1
16,38,9707.6,673.7
16,39,25180.7,1616.1
16,40,28547.4,1786.4
16,41,22647.7,1483.1
16,42,21947.9,1395.5
16,43,24461.9,1736.3
16,44,69445.9,4033.1
16,45,24434.0,1647.7
16,46,17975.5,1352.8
16,47,16861.3,967.1
16,48,23982.1,1580.2
16,49,23280.5,1508.0
16,50,24873.7,1643.1
17,26,10601.3,1020.2
17,27,19321.3,1765.6
17,28,14607.6,1276.4
17,29,14537.0,1266.7
17,30,18403.7,1877.9
17,31,28602.7,2161.1
17,32,27429.3,1957.6
17,33,4774.5,607.7
17,34,2870.9,353.7
17,35,6286.9,690.3
17,36,3806.6,460.4
17,37,2978.5,371.4
17,38,22867.3,1805.4
17,39,8988.1,1038.1
17,40,4886.1,684.4
17,41,20712.7,1581.1
17,42,21351.3,1634.5
17,43,15875.5,1412.2
17,44,49740.0,3012.1
17,45,6719.6,752.7
17,46,32812.8,2434.8
17,47,25494.8,1817.3
17,48,13119.8,1235.6
17,49,1327.6,175.7
17,50,14016.5,1304.3
18,26,39936.8,2726.2
18,27,49035.9,3207.8
18,28,25860.4,1697.5
18,29,47862.4,2976.6
18,30,39737.8,2799.4
18,31,2396.9,389.6
18,32,3041.8,370.3
18,33,30412.1,2166.9
18,34,27841.1,1960.7
18,35,33029.6,2258.5
18,36,25295.6,1895.7
18,37,27986.5,2017.7
18,38,28540.9,1739.7
18,39,39359.9,2464.0
18,40,33835.6,2317.8
18,41,11435.7,968.0
18,42,8573.4,784.8
18,43,17288.6,1271.3
18,44,67360.0,3692.1
18,45,25326.8,1893.4
18,46,12761.7,1251.9
18,47,3754.9,367.0
18,48,18367.0,1272.6
18,49,28568.6,2039.4
18,50,17611.7,1224.2
19,26,32326.1,2200.7
19,27,34181.5,2207.1
19,28,8548.8,663.3
19,29,33007.9,1975.9
19,30,24883.3,1798.7
19,31,25332.1,1608.5
19,32,24158.8,1405.0
19,33,28753.4,1805.3
19,34,26182.4,1599.1
19,35,19835.3,1397.5
19,36,21388.5,1339.0
19,37,20293.9,1449.6
19,38,6196.3,469.9
19,39,24505.5,1463.3
19,40,32176.9,1956.2
19,41,27716.3,1778.2
19,42,28741.0,1700.2
19,43,28091.4,1906.1
19,44,73075.4,4202.9
19,45,28063.4,1817.5
19,46,24768.6,1657.5
19,47,23654.4,1271.8
19,48,27611.6,1750.0
19,49,26909.9,1677.8
19,50,28503.1,1812.9
20,26,38935.6,2665.2
20,27,47032.3,3122.4
20,28,23856.8,1612.1
20,29,45858.7,2891.2
20,30,37734.1,2714.0
20,31,1908.7,338.8
20,32,2697.8,326.3
20,33,29410.9,2105.9
20,34,26839.9,1899.7
20,35,31026.0,2173.1
20,36,24294.5,1834.7
20,37,26985.3,1956.7
20,38,26537.3,1654.3
20,39,37356.3,2378.6
20,40,32834.4,2256.8
20,41,11165.1,965.7
20,42,7688.9,751.3
20,43,16542.7,1231.5
20,44,66614.1,3652.3
20,45,24580.9,1853.6
20,46,10577.0,1173.3
20,47,2408.4,317.9
20,48,17621.0,1232.8
20,49,27567.4,1978.4
20,50,16865.8,1184.4
21,26,4254.3,481.5
21,27,16000.2,1317.2
21,28,22989.4,1772.1
21,29,4606.3,448.5
21,30,21831.6,1954.1
21,31,39576.8,3031.5
21,32,38403.4,2828.0
21,33,12090.1,946.2
21,34,12682.9,1145.6
21,35,10941.7,905.1
21,36,15953.1,1370.4
21,37,14914.4,1241.0
21,38,27552.9,1997.4
21,39,10230.7,896.9
21,40,10012.3,812.0
21,41,30097.2,2344.8
21,42,31654.6,2428.9
21,43,24755.1,2158.8
21,44,39152.0,2421.7
21,45,15737.1,1259.2
21,46,43561.3,3152.9
21,47,34723.8,2674.8
21,48,21289.3,1831.9
21,49,11661.6,1068.7
21,50,20527.1,1770.8
22,26,2834.1,380.8
22,27,18622.4,1388.2
22,28,23795.2,1817.8
22,29,7228.6,519.5
22,30,24453.8,2025.1
22,31,42173.6,2948.9
22,32,41000.2,2745.4
22,33,11547.3,849.0
22,34,12412.6,1127.8
22,35,11747.5,950.8
22,36,16758.9,1416.1
22,37,15720.2,1286.7
22,38,28358.7,2043.1
22,39,11036.4,942.6
22,40,9742.1,794.2
22,41,29554.4,2247.6
22,42,31111.8,2331.7
22,43,24212.3,2061.6
22,44,37590.9,2288.4
22,45,15194.3,1162.0
22,46,44367.0,3198.6
22,47,34181.0,2577.6
22,48,20746.5,1734.7
22,49,11391.3,1050.9
22,50,19984.3,1673.6
23,26,18229.3,1305.5
23,27,32686.2,2234.4
23,28,44589.0,2767.7
23,29,21292.3,1365.7
23,30,38517.6,2871.3
23,31,49229.6,3321.2
23,32,51351.1,3220.5
23,33,23514.8,1490.9
23,34,27024.2,1774.7
23,35,25700.9,1968.8
23,36,31345.9,2118.1
23,37,30998.5,2084.5
23,38,48204.1,2964.5
23,39,27558.6,2049.3
23,40,22040.6,1475.1
23,41,36621.5,2822.3
23,42,38774.8,2928.7
23,43,34085.8,2619.2
23,44,18985.2,1161.1
23,45,27161.8,1803.9
23,46,59489.0,3843.9
23,47,45435.8,2859.3
23,48,30619.9,2292.3
23,49,29088.1,1901.3
23,50,29857.8,2231.2
24,26,23890.6,2147.2
24,27,46503.6,3078.1
24,28,22073.6,1505.8
24,29,28884.1,2476.8
24,30,37205.4,2669.7
24,31,12667.9,1255.5
24,32,14789.4,1154.8
24,33,17789.7,1639.5
24,34,21590.8,1603.8
24,35,22624.1,2000.3
24,36,19045.3,1538.8
24,37,21736.1,1660.8
24,38,30333.3,2034.8
24,39,36827.6,2334.3
24,40,17765.8,1730.3
24,41,1751.2,233.3
24,42,3685.4,386.8
24,43,2833.4,359.2
24,44,57396.7,3501.5
24,45,15103.3,1328.9
24,46,22252.1,1737.5
24,47,8874.0,793.6
24,48,6406.6,596.4
24,49,22318.3,1682.5
24,50,6316.3,589.2
25,26,8559.3,835.4
25,27,20459.7,1808.0
25,28,21110.0,1501.4
25,29,13445.8,1159.3
25,30,23003.3,2082.4
25,31,30662.0,2324.5
25,32,29488.7,2121.0
25,33,1966.5,300.6
25,34,3150.1,447.4
25,35,7772.7,895.3
25,36,6915.3,848.0
25,37,5880.9,766.4
25,38,29369.7,2030.4
25,39,10761.7,1124.1
25,40,1738.3,288.6
25,41,18652.2,1690.1
25,42,20209.6,1774.2
25,43,15866.7,1509.7
25,44,43398.7,2672.4
25,45,4498.9,568.4
25,46,34872.2,2598.2
25,47,27554.1,1980.7
25,48,10588.3,1275.6
25,49,2787.3,419.4
25,50,10808.2,1256.1
1,51,49088.8,2936.7
1,52,24822.9,1990.7
1,53,49955.8,3043.3
1,54,25401.6,1951.2
1,55,33795.2,2160.1
1,56,36075.5,2729.8
1,57,36989.0,2775.5
1,58,45513.5,2662.5
1,59,38522.3,2353.7
1,60,40877.8,2503.4
1,61,28712.8,2321.0
1,62,29040.2,2368.9
1,63,34045.5,2716.4
1,64,46137.3,3227.3
1,65,23668.1,1762.0
1,66,23642.5,1772.3
1,67,28968.2,1875.7
1,68,23537.9,1782.6
1,69,38033.3,2344.3
1,70,36282.7,2646.5
1,71,33802.9,2524.6
1,72,34518.7,2533.0
1,73,40612.6,2987.3
1,74,39988.6,2482.9
1,75,33179.1,2420.5
2,51,35602.0,2244.8
2,52,24343.3,1984.5
2,53,24480.6,1639.9
2,54,24022.8,1943.2
2,55,25219.1,1732.2
2,56,21283.0,1473.9
2,57,21378.3,1421.2
2,58,32270.0,2052.9
2,59,36143.4,2236.3
2,60,34701.1,2256.2
2,61,17340.7,1506.2
2,62,16828.5,1443.9
2,63,10225.2,894.2
2,64,26469.1,1702.0
2,65,20837.0,1934.8
2,66,20715.8,1971.1
2,67,24973.4,2007.0
2,68,26782.5,2290.5
2,69,39067.6,2414.2
2,70,23183.9,1497.7
2,71,15956.6,1340.4
2,72,13926.9,1127.4
2,73,21220.9,1608.9
2,74,33272.3,2180.9
2,75,36081.7,2393.1
3,51,2702.4,376.2
3,52,33891.8,2222.4
3,53,12273.3,977.0
3,54,33629.8,2178.2
3,55,47119.2,2873.6
3,56,18148.9,1295.2
3,57,15478.9,1159.9
3,58,4576.2,506.7
3,59,6096.1,743.5
3,60,7222.9,763.6
3,61,30707.6,2262.5
3,62,31638.8,2314.3
3,63,26302.8,1889.1
3,64,18739.4,1268.1
3,65,31400.7,2065.6
3,66,32319.2,2118.0
3,67,42828.3,2784.5
3,68,24671.6,1824.5
3,69,10340.2,914.3
3,70,15649.7,1120.3
3,71,32649.6,2325.8
3,72,30765.6,2135.0
3,73,18046.8,1195.9
3,74,13666.1,1122.6
3,75,16475.5,1334.8
4,51,27272.8,1948.6
4,52,7523.7,841.2
4,53,22216.2,1629.2
4,54,8102.4,801.7
4,55,21997.5,1755.0
4,56,16509.2,1299.2
4,57,18544.0,1388.3
4,58,23697.5,1674.4
4,59,16868.2,1444.8
4,60,18153.1,1404.8
4,61,9534.1,1113.8
4,62,9949.9,1200.5
4,63,12945.4,1354.9
4,64,26571.0,1796.7
4,65,5452.6,658.0
4,66,5427.1,668.3
4,67,17430.7,1368.8
4,68,5117.3,681.1
4,69,16325.0,1367.9
4,70,16980.8,1279.3
4,71,13230.8,1476.4
4,72,13539.3,1403.4
4,73,21046.2,1556.7
4,74,11985.4,1010.2
4,75,10006.6,813.8
5,51,67154.6,3982.2
5,52,28669.6,2102.8
5,53,51618.9,3548.8
5,54,28349.1,2061.5
5,55,25748.0,1973.1
5,56,45912.0,3218.8
5,57,46825.5,3264.5
5,58,63579.3,3708.0
5,59,56588.1,3399.2
5,60,58943.6,3548.9
5,61,31348.6,2686.3
5,62,28839.7,2417.5
5,63,35661.0,2923.7
5,64,55973.7,3716.3
5,65,30467.3,2255.6
5,66,30984.1,2245.3
5,67,20921.0,1688.7
5,68,34875.4,2701.3
5,69,56099.0,3389.8
5,70,46119.2,3135.5
5,71,29055.2,2403.5
5,72,29766.4,2408.3
5,73,50449.0,3476.3
5,74,47028.3,3462.7
5,75,45049.6,3266.3
6,51,47092.5,2983.3
6,52,14311.9,954.7
6,53,37261.2,2400.7
6,54,13991.3,913.4
6,55,11390.3,825.0
6,56,31554.2,2070.7
6,57,32467.7,2116.4
6,58,43760.5,2791.4
6,59,41275.5,2702.5
6,60,39829.5,2574.4
6,61,16990.8,1538.2
6,62,14482.0,1269.4
6,63,21303.3,1775.6
6,64,41616.0,2568.2
6,65,16109.5,1107.5
6,66,16626.3,1097.2
6,67,6563.3,540.6
6,68,21621.2,1631.3
6,69,37010.2,2672.3
6,70,31761.4,1987.4
6,71,14697.4,1255.4
6,72,15408.7,1260.2
6,73,36091.2,2328.2
6,74,32670.6,2314.6
6,75,30691.9,2118.2
7,51,19845.4,1432.1
7,52,14298.1,1244.6
7,53,10858.1,936.4
7,54,14036.0,1200.4
7,55,27801.4,2192.9
7,56,8059.3,775.3
7,57,7467.9,670.7
7,58,16270.2,1157.9
7,59,12171.8,1016.4
7,60,10725.8,888.3
7,61,14192.7,1344.2
7,62,14368.9,1428.8
7,63,11783.7,1321.7
7,64,20373.0,1389.6
7,65,11807.0,1087.8
7,66,12725.5,1140.2
7,67,23234.5,1806.7
7,68,9658.9,922.2
7,69,10943.9,997.8
7,70,5509.8,501.4
7,71,17469.1,1690.9
7,72,15767.6,1573.5
7,73,11572.7,992.9
7,74,7195.7,684.2
7,75,9619.6,891.6
8,51,19010.0,1331.7
8,52,18413.3,1316.5
8,53,10639.4,922.4
8,54,18151.3,1272.3
8,55,31916.6,2264.8
8,56,7840.6,761.3
8,57,7249.2,656.7
8,58,15434.8,1057.5
8,59,11336.4,916.0
8,60,9890.3,787.9
8,61,18307.9,1416.1
8,62,18484.1,1500.7
8,63,13656.0,1317.1
8,64,20346.6,1369.4
8,65,15922.2,1159.7
8,66,16840.8,1212.1
8,67,27349.8,1878.6
8,68,10717.4,942.7
8,69,10108.5,897.4
8,70,5291.1,487.4
8,71,21584.3,1762.8
8,72,17091.3,1601.5
8,73,11354.0,978.9
8,74,6360.3,583.8
8,75,9169.7,796.0
9,51,16994.8,1154.6
9,52,24105.3,1507.8
9,53,6958.6,634.0
9,54,23843.3,1463.6
9,55,34081.0,2145.6
9,56,7780.7,555.7
9,57,8078.8,563.1
9,58,12767.2,877.0
9,59,18633.8,1126.8
9,60,17191.5,1146.7
9,61,18833.9,1550.9
9,62,20101.4,1615.3
9,63,13948.9,1147.2
9,64,5558.6,501.3
9,65,21614.2,1351.0
9,66,22532.8,1403.4
9,67,33041.8,2069.9
9,68,21220.2,1460.1
9,69,21558.0,1304.7
9,70,9884.4,639.6
9,71,21112.1,1626.8
9,72,19228.2,1436.0
9,73,1721.1,190.7
9,74,19972.8,1322.8
9,75,22782.2,1535.0
10,51,25576.6,1556.6
10,52,28051.0,1730.9
10,53,14455.2,951.7
10,54,27789.0,1686.7
10,55,25139.0,1582.9
10,56,11257.6,785.7
10,57,11352.9,733.0
10,58,22244.7,1364.7
10,59,26118.0,1548.1
10,60,24675.7,1568.0
10,61,16875.3,1341.0
10,62,16363.1,1278.7
10,63,9759.8,729.0
10,64,15708.0,1083.0
10,65,25559.9,1574.1
10,66,26478.4,1626.5
10,67,24508.0,1841.8
10,68,25165.8,1683.2
10,69,29042.2,1726.0
10,70,13158.5,809.5
10,71,15491.2,1175.2
10,72,13461.4,962.2
10,73,11195.5,920.7
10,74,23246.9,1492.7
10,75,26056.3,1704.9
11,51,44509.6,2892.1
11,52,11729.0,863.5
11,53,34678.3,2309.5
11,54,11408.4,822.2
11,55,4327.5,398.0
11,56,28971.3,1979.5
11,57,29884.8,2025.2
11,58,41177.6,2700.2
11,59,38692.6,2611.3
11,60,37246.6,2483.2
11,61,14287.6,1245.6
11,62,10461.1,990.3
11,63,16925.1,1383.5
11,64,41821.7,2433.4
11,65,13526.6,1016.3
11,66,14043.4,1006.0
11,67,2510.6,272.3
11,68,19038.2,1540.1
11,69,34427.3,2581.1
11,70,29178.5,1896.2
11,71,10720.7,931.7
11,72,10938.6,863.3
11,73,33508.3,2237.0
11,74,30087.7,2223.4
11,75,28108.9,2027.0
12,51,32059.0,2267.7
12,52,6657.4,587.2
12,53,24880.4,1904.0
12,54,6304.0,578.5
12,55,17441.3,1376.7
12,56,19173.5,1574.0
12,57,20087.0,1619.7
12,58,28483.7,1993.5
12,59,21654.4,1763.9
12,60,22939.3,1723.9
12,61,10211.1,1109.0
12,62,11189.8,1105.4
12,63,14807.3,1501.8
12,64,29235.2,2071.5
12,65,4338.1,520.8
12,66,4235.4,518.3
12,67,12874.5,990.5
12,68,5722.1,646.0
12,69,21111.2,1687.0
12,70,19380.7,1490.7
12,71,13134.4,1107.4
12,72,13850.1,1115.8
12,73,23710.5,1831.5
12,74,16771.5,1329.3
12,75,14792.8,1132.9
13,51,32074.0,2289.0
13,52,6144.0,530.7
13,53,25094.3,1939.8
13,54,5790.6,522.0
13,55,16927.9,1320.2
13,56,19387.3,1609.8
13,57,20300.9,1655.5
13,58,28498.7,2014.8
13,59,22152.4,1756.4
13,60,22954.3,1745.2
13,61,10425.0,1144.8
13,62,10676.4,1048.9
13,63,15021.1,1537.6
13,64,29449.1,2107.3
13,65,4552.0,556.6
13,66,4449.3,554.1
13,67,12361.1,934.0
13,68,4948.2,593.7
13,69,21126.2,1708.3
13,70,19594.5,1526.5
13,71,12621.0,1050.9
13,72,13336.7,1059.3
13,73,23924.4,1867.3
13,74,16786.6,1350.6
13,75,14807.8,1154.2
14,51,41200.7,2708.9
14,52,8420.1,680.3
14,53,31369.4,2126.3
14,54,8099.5,639.0
14,55,8465.8,654.6
14,56,25662.4,1796.3
14,57,26575.9,1842.0
14,58,37868.7,2517.0
14,59,35383.7,2428.1
14,60,33937.7,2300.0
14,61,12716.0,1301.7
14,62,10207.2,1032.9
14,63,17028.5,1539.1
14,64,35724.1,2293.8
14,65,10217.7,833.1
14,66,10734.5,822.8
14,67,2412.8,277.0
14,68,15729.4,1356.9
14,69,31118.4,2397.9
14,70,25869.6,1713.0
14,71,10422.6,1018.9
14,72,11133.9,1023.7
14,73,30199.4,2053.8
14,74,26778.8,2040.2
14,75,24800.0,1843.8
15,51,13936.0,965.5
15,52,28783.5,1670.7
15,53,6678.5,643.9
15,54,28521.4,1626.5
15,55,39079.1,2277.7
15,56,12458.8,718.6
15,57,8396.8,695.7
15,58,9708.5,687.9
15,59,15575.0,937.7
15,60,14132.8,957.6
15,61,25020.5,1680.6
15,62,25951.8,1732.4
15,63,18947.0,1279.3
15,64,6697.1,473.6
15,65,26292.4,1513.9
15,66,27210.9,1566.3
15,67,37719.9,2232.8
15,68,25898.3,1623.0
15,69,18499.3,1115.6
15,70,14562.5,802.5
15,71,26962.5,1743.9
15,72,25078.6,1553.1
15,73,6004.5,401.4
15,74,19466.4,1282.4
15,75,22275.8,1494.6
16,51,15602.9,1033.4
16,52,26704.9,1660.6
16,53,8125.4,703.7
16,54,26442.9,1616.4
16,55,37000.6,2267.6
16,56,10380.3,708.5
16,57,7770.8,661.9
16,58,11375.4,755.8
16,59,17241.9,1005.6
16,60,15799.6,1025.5
16,61,22942.0,1670.5
16,62,23873.3,1722.3
16,63,16868.5,1269.2
16,64,3922.8,370.7
16,65,24213.9,1503.8
16,66,25132.4,1556.2
16,67,35641.4,2222.7
16,68,23819.8,1612.9
16,69,20166.1,1183.5
16,70,9087.7,784.2
16,71,24884.0,1733.8
16,72,23000.1,1543.0
16,73,3925.9,349.8
16,74,21133.2,1350.3
16,75,23942.7,1562.5
17,51,29991.3,2061.3
17,52,4799.9,633.3
17,53,20160.0,1478.7
17,54,6737.0,595.4
17,55,16160.9,1434.3
17,56,14453.0,1148.7
17,57,15366.5,1194.4
17,58,26659.3,1869.4
17,59,24174.3,1780.5
17,60,22728.3,1652.4
17,61,3038.5,391.4
17,62,3454.3,478.1
17,63,7489.6,761.6
17,64,24514.7,1646.2
17,65,3864.4,476.0
17,66,4405.3,506.7
17,67,15935.5,1201.7
17,68,10655.5,1239.8
17,69,22946.5,1761.9
17,70,14660.2,1065.4
17,71,7612.2,832.0
17,72,6525.5,727.2
17,73,18990.0,1406.2
17,74,19198.2,1448.3
17,75,15863.2,1375.4
18,51,7390.6,731.0
18,52,31993.1,2192.0
18,53,16334.0,1218.9
18,54,31731.1,2147.8
18,55,51179.9,3115.5
18,56,22209.6,1537.1
18,57,19539.6,1401.8
18,58,11891.7,838.1
18,59,4577.1,420.8
18,60,6053.4,562.9
18,61,31887.7,2291.6
18,62,32063.9,2376.2
18,63,30363.6,2131.0
18,64,23451.9,1529.5
18,65,29502.0,2035.2
18,66,30420.6,2087.6
18,67,40929.6,2754.1
18,68,20126.7,1461.8
18,69,5804.9,536.8
18,70,19710.4,1362.2
18,71,36710.3,2567.7
18,72,34826.3,2376.9
18,73,22759.3,1457.3
18,74,10859.9,937.6
18,75,14836.3,1134.9
19,51,22396.0,1338.1
19,52,30334.4,1830.4
19,53,15063.6,1009.4
19,54,30072.4,1786.2
19,55,36325.4,2114.8
19,56,14009.8,878.3
19,57,14307.9,885.7
19,58,18168.4,1060.5
19,59,24035.0,1310.3
19,60,22592.7,1330.2
19,61,21574.0,1643.4
19,62,22505.2,1695.2
19,63,20946.2,1260.9
19,64,4519.7,357.9
19,65,27843.3,1673.6
19,66,28761.9,1726.0
19,67,35694.3,2373.7
19,68,27449.3,1782.7
19,69,26959.2,1488.2
19,70,16113.5,962.2
19,71,23516.0,1706.7
19,72,24647.8,1494.1
19,73,10423.1,690.7
19,74,26201.9,1645.4
19,75,29011.3,1857.6
20,51,8293.5,811.7
20,52,30991.9,2131.0
20,53,14330.3,1133.5
20,54,30729.9,2086.8
20,55,49176.2,3030.1
20,56,20205.9,1451.7
20,57,17535.9,1316.4
20,58,9888.0,752.7
20,59,2545.3,324.2
20,60,3932.1,449.5
20,61,30886.5,2230.6
20,62,31062.7,2315.2
20,63,28359.9,2045.6
20,64,21448.2,1444.1
20,65,28500.9,1974.2
20,66,29419.4,2026.6
20,67,39928.4,2693.1
20,68,19380.8,1422.0
20,69,5058.9,497.0
20,70,17706.7,1276.8
20,71,34706.6,2482.3
20,72,32822.7,2291.5
20,73,20755.6,1371.9
20,74,10951.7,920.1
20,75,14090.3,1095.1
21,51,40739.7,2779.4
21,52,11324.4,917.7
21,53,29618.3,2174.5
21,54,11003.8,876.4
21,55,3779.7,378.6
21,56,25427.1,2019.1
21,57,26916.9,1977.0
21,58,37407.8,2587.5
21,59,35148.4,2650.9
21,60,33702.4,2522.8
21,61,12343.9,1081.7
21,62,9616.2,894.3
21,63,14981.3,1219.6
21,64,32433.9,2299.2
21,65,12011.3,1064.9
21,66,13638.8,1060.2
21,67,3977.8,381.4
21,68,18633.7,1594.3
21,69,33920.6,2632.3
21,70,25634.3,1935.8
21,71,8776.9,767.8
21,72,8994.8,699.4
21,73,28501.3,2159.1
21,74,29683.1,2277.6
21,75,27704.4,2081.2
22,51,41545.5,2825.1
22,52,10781.6,820.5
22,53,30424.1,2220.2
22,54,10461.0,779.2
22,55,5129.8,464.9
22,56,28023.9,1936.5
22,57,28937.4,1982.2
22,58,38213.5,2633.2
22,59,37745.2,2568.3
22,60,36299.2,2440.2
22,61,13149.6,1127.4
22,62,9346.0,876.5
22,63,15787.1,1265.3
22,64,33239.6,2344.9
22,65,12579.2,973.3
22,66,13096.0,963.0
22,67,2059.3,228.5
22,68,18090.9,1497.1
22,69,33479.9,2538.1
22,70,28231.1,1853.2
22,71,9582.7,813.5
22,72,9800.6,745.1
22,73,32560.9,2194.0
22,74,29140.3,2180.4
22,75,27161.6,1984.0
23,51,55529.7,3491.0
23,52,22749.1,1462.4
23,53,45698.4,2908.4
23,54,22428.5,1421.1
23,55,19827.5,1332.7
23,56,39991.4,2578.4
23,57,40904.9,2624.1
23,58,53541.0,3250.3
23,59,46549.8,2941.5
23,60,48266.7,3082.1
23,61,25428.0,2045.9
23,62,22919.2,1777.1
23,63,29740.5,2283.3
23,64,50053.1,3075.9
23,65,24546.7,1615.2
23,66,25063.5,1604.9
23,67,15000.5,1048.3
23,68,27964.3,2054.7
23,69,46060.8,2932.1
23,70,40198.6,2495.1
23,71,23134.6,1763.1
23,72,23845.9,1767.9
23,73,44528.4,2835.9
23,74,41107.8,2822.3
23,75,39129.0,2625.9
24,51,19879.4,1418.1
24,52,18541.9,1753.4
24,53,18186.4,1445.3
24,54,19120.6,1713.9
24,55,29450.3,2561.3
24,56,15387.6,1284.2
24,57,14796.2,1179.6
24,58,16304.2,1143.9
24,59,9101.3,851.9
24,60,10759.8,874.3
24,61,25637.4,1934.7
24,62,25813.6,2019.3
24,63,20985.5,1835.7
24,64,27861.3,1875.5
24,65,17607.3,1594.9
24,66,17504.6,1592.4
24,67,24883.5,2175.1
24,68,8166.4,785.6
24,69,7127.4,681.9
24,70,12838.1,1010.3
24,71,28913.8,2281.4
24,72,24420.8,2120.1
24,73,18901.0,1501.8
24,74,4334.6,424.9
24,75,3368.0,410.7
25,51,32050.7,2224.7
25,52,1638.5,269.7
25,53,22219.4,1642.1
25,54,2089.4,318.9
25,55,14119.0,1249.5
25,56,16512.4,1312.1
25,57,17425.9,1357.8
25,58,28718.7,2032.8
25,59,26233.7,1943.9
25,60,24787.7,1815.8
25,61,5087.7,603.4
25,62,4888.4,566.5
25,63,9866.8,1089.7
25,64,26574.1,1809.6
25,65,1431.7,207.7
25,66,2299.0,342.5
25,67,9594.2,862.0
25,68,8914.7,1079.6
25,69,25005.8,1925.3
25,70,16719.6,1228.8
25,71,7294.4,778.0
25,72,8010.2,786.4
25,73,21049.4,1569.6
25,74,21257.6,1611.7
25,75,16259.3,1426.5
1,76,38864.3,2865.5
1,77,33409.1,2693.7
1,78,39321.8,2425.8
1,79,22504.6,1681.7
1,80,26771.3,2133.5
1,81,45316.6,2912.3
1,82,32904.7,2549.2
1,83,31663.7,2396.9
1,84,25239.5,1770.5
1,85,32216.0,2399.4
1,86,55532.6,3940.4
1,87,22121.7,1699.3
1,88,22656.4,1696.2
1,89,31861.6,2349.1
1,90,22945.8,1761.4
1,91,37466.3,2508.7
1,92,39943.0,2922.2
1,93,37751.3,2818.2
1,94,38562.4,2379.6
1,95,35927.1,2780.6
1,96,33399.6,2909.7
1,97,25181.9,1954.4
1,98,42378.8,3028.6
1,99,21643.4,1654.9
1,100,25325.2,1827.3
2,76,10351.7,955.2
2,77,12064.1,1054.7
2,78,34742.7,2239.1
2,79,22661.5,2163.0
2,80,18264.3,1627.9
2,81,36243.7,2305.6
2,82,15114.8,1475.4
2,83,16964.8,1584.6
2,84,50671.7,3499.3
2,85,17233.1,1466.5
2,86,9828.4,1152.2
2,87,27432.9,2231.3
2,88,27389.9,2216.3
2,89,18658.9,1587.3
2,90,26649.1,2291.5
2,91,16635.8,1335.4
2,92,22641.1,1502.3
2,93,20490.4,1422.6
2,94,37333.2,2364.3
2,95,13120.9,1264.8
2,96,12244.3,1293.6
2,97,18937.9,1779.3
2,98,20434.0,1424.8
2,99,51622.4,3497.3
2,100,25596.2,2157.8
3,76,31877.7,2088.0
3,77,27971.3,1960.6
3,78,5073.3,617.4
3,79,23496.5,1913.3
3,80,25028.7,1723.1
3,81,3145.8,336.1
3,82,19396.2,1401.0
3,83,21958.8,1522.3
3,84,66539.2,4023.1
3,85,34002.2,2459.5
3,86,36121.8,2413.0
3,87,27319.1,2160.0
3,88,27711.5,2118.9
3,89,35427.9,2580.3
3,90,23791.7,1946.5
3,91,33888.8,2343.8
3,92,13717.1,1074.3
3,93,15992.0,1197.0
3,94,6871.5,645.9
3,95,19393.1,1412.7
3,96,25476.6,1972.6
3,97,30812.3,2052.9
3,98,18220.1,1129.6
3,99,62943.1,3907.5
3,100,24266.7,1783.8
4,76,14715.5,1579.9
4,77,12308.9,1332.2
4,78,18281.3,1539.2
4,79,1685.8,258.0
4,80,6745.5,771.9
4,81,27671.2,1927.1
4,82,13602.8,1182.0
4,83,12361.8,1029.7
4,84,38669.3,2807.1
4,85,16103.7,1360.5
4,86,35966.3,2509.8
4,87,4438.3,483.4
4,88,4830.7,442.3
4,89,15749.3,1310.2
4,90,3682.7,503.8
4,91,15309.2,1608.0
4,92,20376.7,1491.6
4,93,18185.0,1387.6
4,94,20449.2,1553.8
4,95,16360.8,1350.0
4,96,13373.8,1548.1
4,97,6966.5,850.4
4,98,22812.5,1598.0
4,99,39619.9,2805.1
4,100,6889.7,646.8
5,76,34112.1,2740.8
5,77,33644.8,2745.6
5,78,57387.6,3471.3
5,79,33842.0,2600.4
5,80,36509.8,2614.7
5,81,63382.4,3957.8
5,82,42741.1,3038.2
5,83,41500.1,2885.9
5,84,3848.5,374.2
5,85,27557.4,2281.8
5,86,48172.9,3787.5
5,87,31759.2,2349.6
5,88,31716.2,2334.6
5,89,27203.0,2231.5
5,90,34283.3,2680.1
5,91,29419.1,2321.7
5,92,49779.4,3411.2
5,93,47587.7,3307.2
5,94,56628.1,3425.1
5,95,45763.6,3269.6
5,96,37257.3,3205.9
5,97,29849.1,2386.8
5,98,52215.3,3517.6
5,99,4008.3,683.4
5,100,35731.5,2888.5
6,76,19754.3,1592.7
6,77,19287.0,1597.5
6,78,41765.5,2732.4
6,79,20847.4,1484.8
6,80,22152.0,1466.6
6,81,47734.2,3044.1
6,82,28383.4,1890.1
6,83,27142.4,1737.8
6,84,17487.7,1420.3
6,85,13199.7,1133.7
6,86,33815.2,2639.4
6,87,17401.5,1201.5
6,88,17358.5,1186.5
6,89,12845.3,1083.4
6,90,21504.3,1628.7
